1.500000000000000000e+00,1.060498046875000044e+00,1.233105468750000044e+00
1.500000000000000000e+00,9.838378906250000444e-01,1.316113281250000044e+00
1.500000000000000000e+00,9.328125000000000444e-01,1.443798828125000044e+00
1.500000000000000000e+00,9.328125000000000444e-01,1.571728515625000044e+00
1.500000000000000000e+00,9.965332031250000444e-01,1.718457031250000044e+00
1.500000000000000000e+00,1.098828125000000044e+00,1.808300781250000044e+00
1.500000000000000000e+00,1.201062011718750044e+00,1.846386718750000044e+00
1.500000000000000000e+00,1.309704589843750044e+00,1.852734375000000044e+00
1.500000000000000000e+00,1.443920898437500044e+00,1.852734375000000044e+00
1.500000000000000000e+00,1.616406250000000044e+00,1.852734375000000044e+00
1.500000000000000000e+00,1.616406250000000044e+00,1.169140625000000044e+00
1.500000000000000000e+00,1.437451171875000044e+00,1.207470703125000044e+00
1.500000000000000000e+00,1.245800781250000044e+00,1.162792968750000044e+00
1.500000000000000000e+00,1.066845703125000044e+00,1.233105468750000044e+00
1.500000000000000000e+00,1.245800781250000044e+00,1.162792968750000044e+00
1.500000000000000000e+00,1.456616210937500044e+00,1.162792968750000044e+00
1.500000000000000000e+00,1.616406250000000044e+00,1.175549316406250044e+00
1.500000000000000000e+00,1.610058593750000044e+00,1.852734375000000044e+00
1.500000000000000000e+00,1.443920898437500044e+00,1.814648437500000044e+00
1.500000000000000000e+00,1.309704589843750044e+00,1.852734375000000044e+00
1.500000000000000000e+00,1.124462890625000044e+00,1.820996093750000044e+00
1.500000000000000000e+00,9.965332031250000444e-01,1.712109375000000044e+00
1.500000000000000000e+00,9.328125000000000444e-01,1.571728515625000044e+00
1.500000000000000000e+00,9.328125000000000444e-01,1.443798828125000044e+00
1.500000000000000000e+00,9.838378906250000444e-01,1.322460937500000044e+00
1.500000000000000000e+00,1.233044433593750044e+00,1.341625976562500044e+00
1.500000000000000000e+00,1.117993164062500044e+00,1.431103515625000044e+00
1.500000000000000000e+00,1.105297851562500044e+00,1.546093750000000044e+00
1.500000000000000000e+00,1.169140625000000044e+00,1.648632812500000044e+00
1.500000000000000000e+00,1.303326416015625044e+00,1.680371093750000044e+00
1.500000000000000000e+00,1.418286132812500044e+00,1.610058593750000044e+00
1.500000000000000000e+00,1.443920898437500044e+00,1.469433593750000044e+00
1.500000000000000000e+00,1.354443359375000044e+00,1.354443359375000044e+00
1.500000000000000000e+00,1.233044433593750044e+00,1.341625976562500044e+00
1.500000000000000000e+00,1.348034667968750044e+00,1.354443359375000044e+00
1.500000000000000000e+00,1.443920898437500044e+00,1.469433593750000044e+00
1.500000000000000000e+00,1.418286132812500044e+00,1.603710937500000044e+00
1.500000000000000000e+00,1.303326416015625044e+00,1.680371093750000044e+00
1.500000000000000000e+00,1.175549316406250044e+00,1.648632812500000044e+00
1.500000000000000000e+00,1.105297851562500044e+00,1.546093750000000044e+00
1.500000000000000000e+00,1.117993164062500044e+00,1.437451171875000044e+00
1.500000000000000000e+00,1.213879394531250044e+00,3.766601562499999889e-01
1.500000000000000000e+00,1.092480468750000044e+00,4.215820312499999889e-01
1.500000000000000000e+00,9.901855468750000444e-01,5.172851562500000444e-01
1.500000000000000000e+00,9.328125000000000444e-01,6.579101562500000444e-01
1.500000000000000000e+00,9.328125000000000444e-01,7.729003906250000444e-01
1.500000000000000000e+00,9.711425781250000444e-01,8.880126953125000444e-01
1.500000000000000000e+00,1.066845703125000044e+00,9.966552734375000444e-01
1.500000000000000000e+00,1.169140625000000044e+00,1.047741699218750044e+00
1.500000000000000000e+00,1.322491455078125044e+00,1.060528564453125044e+00
1.500000000000000000e+00,1.463085937500000044e+00,1.009411621093750044e+00
1.500000000000000000e+00,1.552441406250000044e+00,9.263427734375000444e-01
1.500000000000000000e+00,1.610058593750000044e+00,8.048828125000000444e-01
1.500000000000000000e+00,1.616406250000000044e+00,6.642578125000000444e-01
1.500000000000000000e+00,1.571728515625000044e+00,5.363281250000000444e-01
1.500000000000000000e+00,1.475903320312500044e+00,4.342773437499999889e-01
1.500000000000000000e+00,1.367199707031250044e+00,3.830078124999999889e-01
1.500000000000000000e+00,1.213879394531250044e+00,3.766601562499999889e-01
1.500000000000000000e+00,1.367199707031250044e+00,3.830078124999999889e-01
1.500000000000000000e+00,1.469433593750000044e+00,4.342773437499999889e-01
1.500000000000000000e+00,1.571728515625000044e+00,5.431640625000000444e-01
1.500000000000000000e+00,1.616406250000000044e+00,6.642578125000000444e-01
1.500000000000000000e+00,1.610058593750000044e+00,8.048828125000000444e-01
1.500000000000000000e+00,1.552441406250000044e+00,9.199951171875000444e-01
1.500000000000000000e+00,1.456616210937500044e+00,1.009411621093750044e+00
1.500000000000000000e+00,1.322491455078125044e+00,1.060528564453125044e+00
1.500000000000000000e+00,1.169140625000000044e+00,1.047741699218750044e+00
1.500000000000000000e+00,1.073315429687500044e+00,9.966552734375000444e-01
1.500000000000000000e+00,9.711425781250000444e-01,8.816650390625000444e-01
1.500000000000000000e+00,9.328125000000000444e-01,7.729003906250000444e-01
1.500000000000000000e+00,9.328125000000000444e-01,6.579101562500000444e-01
1.500000000000000000e+00,9.901855468750000444e-01,5.236328125000000444e-01
1.500000000000000000e+00,1.098828125000000044e+00,4.215820312499999889e-01
1.500000000000000000e+00,1.239422607421875044e+00,5.495117187500000444e-01
1.500000000000000000e+00,1.130810546875000044e+00,6.195800781250000444e-01
1.500000000000000000e+00,1.105297851562500044e+00,7.602050781250000444e-01
1.500000000000000000e+00,1.175549316406250044e+00,8.625000000000000444e-01
1.500000000000000000e+00,1.309704589843750044e+00,8.880126953125000444e-01
1.500000000000000000e+00,1.418286132812500044e+00,8.178222656250000444e-01
1.500000000000000000e+00,1.443920898437500044e+00,6.835449218750000444e-01
1.500000000000000000e+00,1.360852050781250044e+00,5.685546875000000444e-01
1.500000000000000000e+00,1.239422607421875044e+00,5.495117187500000444e-01
1.500000000000000000e+00,1.354443359375000044e+00,5.685546875000000444e-01
1.500000000000000000e+00,1.443920898437500044e+00,6.835449218750000444e-01
1.500000000000000000e+00,1.418286132812500044e+00,8.112304687500000444e-01
1.500000000000000000e+00,1.309704589843750044e+00,8.880126953125000444e-01
1.500000000000000000e+00,1.181896972656250044e+00,8.625000000000000444e-01
1.500000000000000000e+00,1.105297851562500044e+00,7.602050781250000444e-01
1.500000000000000000e+00,1.130810546875000044e+00,6.259277343750000444e-01
1.500000000000000000e+00,1.392773437500000044e+00,3.126953124999999889e-01
1.500000000000000000e+00,1.482250976562500044e+00,3.258789062499999889e-01
1.500000000000000000e+00,1.578076171875000044e+00,3.830078124999999889e-01
1.500000000000000000e+00,1.661083984375000044e+00,4.791992187499999889e-01
1.500000000000000000e+00,1.705761718750000044e+00,5.941894531250000444e-01
1.500000000000000000e+00,1.712353515625000044e+00,1.852734375000000044e+00
1.500000000000000000e+00,2.242382812499999822e+00,1.852734375000000044e+00
1.500000000000000000e+00,2.249218749999999822e+00,6.068847656250000444e-01
1.500000000000000000e+00,2.210644531249999822e+00,4.855468749999999889e-01
1.500000000000000000e+00,2.127636718749999822e+00,3.830078124999999889e-01
1.500000000000000000e+00,1.980664062500000044e+00,3.126953124999999889e-01
1.500000000000000000e+00,1.437451171875000044e+00,3.063476562499999889e-01
1.500000000000000000e+00,1.980664062500000044e+00,3.126953124999999889e-01
1.500000000000000000e+00,2.121289062499999822e+00,3.830078124999999889e-01
1.500000000000000000e+00,2.210644531249999822e+00,4.918945312499999889e-01
1.500000000000000000e+00,2.249218749999999822e+00,6.068847656250000444e-01
1.500000000000000000e+00,2.236035156249999822e+00,1.852734375000000044e+00
1.500000000000000000e+00,1.705761718750000044e+00,1.840039062500000044e+00
1.500000000000000000e+00,1.705761718750000044e+00,5.941894531250000444e-01
1.500000000000000000e+00,1.635693359375000044e+00,4.342773437499999889e-01
1.500000000000000000e+00,1.392773437500000044e+00,2.999999999999999889e-01
1.500000000000000000e+00,1.424755859375000044e+00,2.999999999999999889e-01
1.500000000000000000e+00,1.162731933593750044e+00,2.999999999999999889e-01
1.500000000000000000e+00,5.622070312500000444e-01,3.126953124999999889e-01
1.500000000000000000e+00,4.279296874999999889e-01,3.766601562499999889e-01
1.500000000000000000e+00,3.449218749999999889e-01,4.728515624999999889e-01
1.500000000000000000e+00,2.999999999999999889e-01,6.068847656250000444e-01
1.500000000000000000e+00,2.999999999999999889e-01,1.852734375000000044e+00
1.500000000000000000e+00,8.368652343750000444e-01,1.852734375000000044e+00
1.500000000000000000e+00,8.432128906250000444e-01,5.875976562500000444e-01
1.500000000000000000e+00,8.944824218750000444e-01,4.665039062499999889e-01
1.500000000000000000e+00,9.774902343750000444e-01,3.766601562499999889e-01
1.500000000000000000e+00,1.105297851562500044e+00,3.063476562499999889e-01
1.500000000000000000e+00,9.135253906250000444e-01,4.342773437499999889e-01
1.500000000000000000e+00,8.432128906250000444e-01,5.875976562500000444e-01
1.500000000000000000e+00,8.368652343750000444e-01,1.846386718750000044e+00
1.500000000000000000e+00,3.063476562499999889e-01,1.852734375000000044e+00
1.500000000000000000e+00,2.999999999999999889e-01,6.068847656250000444e-01
1.500000000000000000e+00,3.449218749999999889e-01,4.791992187499999889e-01
1.500000000000000000e+00,4.342773437499999889e-01,3.766601562499999889e-01
1.500000000000000000e+00,5.622070312500000444e-01,3.126953124999999889e-01
